location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Ranchos,DOUGLAS,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,5,µg/m³,38.897611,-119.732101,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Nevada Division of Environmental Protection""}]"
Minidoka National Hi,JEROME,US,2017-02-26T08:00:00.000Z,2017-02-26T01:00:00-07:00,pm25,3,µg/m³,42.68,-114.2525,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""National Park Service""}]"
Vernal #4,UINTAH,US,2017-02-26T08:00:00.000Z,2017-02-26T01:00:00-07:00,pm25,2.5,µg/m³,40.464722,-109.56083,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Utah Department of Environmental Quality""}]"
Tacoma-S 36th St,Seattle-Tacoma-Bellevue,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,2,µg/m³,47.22634,-122.46256,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
RT,CLARK,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,8,µg/m³,36.139881,-115.175572,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Clark County Department of Air Quality""}]"
APOLLO BEACH,HILLSBOROUGH,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,9.5,µg/m³,27.779712,-82.419835,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
MUNRO STREET,HILLSBOROUGH,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,8.6,µg/m³,27.57311,-82.2817,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
NCORE,BROWARD,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,34.3,µg/m³,26.054047,-80.257608,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Broward County Pollution Prevention  Division""}]"
Near Road,BROWARD,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,8,µg/m³,26.131256,-80.167847,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Broward County Pollution Prevention  Division""}]"
Copan,WASHINGTON,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,19.7,µg/m³,36.908115,-95.88235,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Oklahoma Department of Environmental Quality""}]"
Carrabassett Valley,FRANKLIN,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,5,µg/m³,45.08029,-70.211887,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maine Dept. of Environmental Protection""}]"
Colbert-Greenbluff,SPOKANE,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,5.2,µg/m³,47.808226,-117.34327,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Berkeley Aquatic Par,ALAMEDA,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,6,µg/m³,37.864767,-122.302741,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Zayante Fire Station,Santa Cruz-Watsonville,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,23,µg/m³,37.067003,-122.057206,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Monterey Bay Unified APCD""}]"
Spruce Pine,MITCHELL,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,4.8,µg/m³,35.912487,-82.062082,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Goleta,Santa Barbara-Santa Maria,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,11,µg/m³,34.445301,-119.827797,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Santa Barbara County Air Pollution Control District""}]"
Gilory - 9th Street,San Jose-Sunnyvale-Santa Clara,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,5,µg/m³,36.999571,-121.574684,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Anderson,Redding,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,29.5,µg/m³,40.4531,-122.2978,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Shasta County Air Quality Management District""}]"
Vallejo,Vallejo-Fairfield,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,24,µg/m³,38.102507,-122.237976,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Modesto - 14th Stree,Modesto,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,5,µg/m³,37.6583,-120.9936,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Yuba City,Yuba City,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,11,µg/m³,39.1389,-121.6175,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Visalia - N. Church,Visalia-Porterville,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,35,µg/m³,36.3322,-119.2903,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Thousand Oaks - Moor,Oxnard-Thousand Oaks-Ventura,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,11,µg/m³,34.21,-118.8694,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ventura County  APCD""}]"
Sparks,Reno-Sparks,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,11,µg/m³,39.540916,-119.746758,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washoe County Health District Air Quality Management Division""}]"
Rose Elementary,Tucson,US,2017-02-26T08:00:00.000Z,2017-02-26T01:00:00-07:00,pm25,11,µg/m³,32.1731,-110.9797,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Coachline,Tucson,US,2017-02-26T08:00:00.000Z,2017-02-26T01:00:00-07:00,pm25,11,µg/m³,32.3806,-111.1272,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Green Valley,Tucson,US,2017-02-26T08:00:00.000Z,2017-02-26T01:00:00-07:00,pm25,6,µg/m³,31.8794,-110.9964,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pima County Department of Environmental Quality""}]"
Sequoia and Kings Ca,Visalia-Porterville,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,8.5,µg/m³,36.489399,-118.826897,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""National Park Service""}]"
Seabrook Friendship,Houston-Sugar Land-Baytown,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,19.7,µg/m³,29.5831,-95.0156,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Karnack C85,Marshall,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,6.4,µg/m³,32.6706,-94.1681,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Conroe Relocated C78,Houston-Sugar Land-Baytown,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,11.3,µg/m³,30.3503,-95.425,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
RUTLAND,Rutland,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,2,µg/m³,43.608528,-72.98246,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Vermont Air Quality & Climate Division""}]"
New Albany,Columbus,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,3.6,µg/m³,40.0845,-82.81552,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
SENEY,SCHOOLCRAFT,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,4.8,µg/m³,46.2889,-85.9503,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Michigan Department of Environmental Quality""}]"
Newnan,Atlanta-Sandy Springs-Marietta,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,2.6,µg/m³,33.4039,-84.7461,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
McDonough,Atlanta-Sandy Springs-Marietta,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,2.5,µg/m³,33.4347,-84.1617,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Ojai - Ojai Ave.,Oxnard-Thousand Oaks-Ventura,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,11,µg/m³,34.4483,-119.2303,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ventura County  APCD""}]"
Simi Valley - Cochra,Oxnard-Thousand Oaks-Ventura,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,20,µg/m³,34.2775,-118.6847,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ventura County  APCD""}]"
El Rio - Rio Mesa Sc,Oxnard-Thousand Oaks-Ventura,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,18,µg/m³,34.2653,-119.1336,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ventura County  APCD""}]"
Davis - UCD Campus,Sacramento--Arden-Arcade--Roseville,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,4,µg/m³,38.53455,-121.7734,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Danbury,Bridgeport-Stamford-Norwalk,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,1,µg/m³,41.4014,-73.4447,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Connecticut Dept. of Energy and Environmental Protection""}]"
KILLENS,Dover,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,3,µg/m³,38.9847,-75.5556,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
SEAFORD,Seaford,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,2.3,µg/m³,38.6444,-75.6131,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
GANDY,Tampa-St. Petersburg-Clearwater,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,7.1,µg/m³,27.8928,-82.5383,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hillsborough County - Tampa""}]"
Macon Forestry,Macon,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,1.3,µg/m³,32.8031,-83.5447,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Confederate Ave,Atlanta-Sandy Springs-Marietta,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,5.8,µg/m³,33.7206,-84.3578,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Columbus Airport,Columbus,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,3.2,µg/m³,32.5214,-84.9436,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Augusta,Augusta-Richmond County,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,1.9,µg/m³,33.4333,-82.0219,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Honolulu,Honolulu,US,2017-02-26T08:00:00.000Z,2017-02-25T22:00:00-10:00,pm25,4,µg/m³,21.310301,-157.858093,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
SAND ISLAND 2 - ANUE,Honolulu,US,2017-02-26T08:00:00.000Z,2017-02-25T22:00:00-10:00,pm25,2,µg/m³,21.3039,-157.8711,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Hawaii State Dept. of Health""}]"
Pocatello Garrett an,Pocatello,US,2017-02-26T08:00:00.000Z,2017-02-26T01:00:00-07:00,pm25,4.8,µg/m³,42.876701,-112.460297,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
ALSIP,Chicago-Naperville-Joliet,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,7.7,µg/m³,41.6708,-87.7325,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
NORTHBRK,Chicago-Naperville-Joliet,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,6.5,µg/m³,42.1406,-87.7994,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
CARY,Chicago-Naperville-Joliet,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,7.3,µg/m³,42.2211,-88.2411,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
DECATUR,Decatur,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,4.8,µg/m³,39.8669,-88.9256,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
East St. Louis,St. Louis,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,9.5,µg/m³,38.611893,-90.160614,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
BRAIDWD,Chicago-Naperville-Joliet,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,7.3,µg/m³,41.2222,-88.1906,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
"Clinton, Rainbow Par",Clinton,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,6,µg/m³,41.875,-90.177498,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Iowa DNR""}]"
Columbus - Fairgroun,Columbus,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,2,µg/m³,40.002734,-82.994404,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
San Jose - Jackson S,San Jose-Sunnyvale-Santa Clara,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,9,µg/m³,37.3483,-121.8947,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Troost,Kansas City,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,10.6,µg/m³,39.10465,-94.57055,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Missouri Department of Natural Resources""}]"
CARPENTER,Des Moines,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,7,µg/m³,41.6031,-93.643303,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Polk Co. Air Quality Division""}]"
Heritage Park,Kansas City,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,16.8,µg/m³,38.8386,-94.7464,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Kansas Dept. of Health and Environment""}]"
Moses Lake-Balsam St,Moses Lake,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,3.3,µg/m³,47.1303,-119.2726,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Ritzville-Alder St,ADAMS,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,2.9,µg/m³,47.127998,-118.381897,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Rosalia-Josephine St,Pullman,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,3.6,µg/m³,47.2313,-117.3685,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Pullman-Dexter Ave,Pullman,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,3.2,µg/m³,46.7245,-117.1801,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Seattle-South Park,Seattle-Tacoma-Bellevue,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,5.9,µg/m³,47.5309,-122.3208,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Lone Pine Paiute/Sho,Bishop,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,3.8,µg/m³,36.5975,-118.04,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Tribal Environmental Exchange Network""}]"
Lebanon,Cincinnati-Middletown,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,5.5,µg/m³,39.42689,-84.20077,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
HICKORY,Hickory-Lenoir-Morganton,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,4,µg/m³,35.73,-81.37,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Mesa-Pepoit Way (tem,Kennewick-Richland-Pasco,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,5.1,µg/m³,46.5754,-119.0021,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Bellevue-Bellevue Wa,Seattle-Tacoma-Bellevue,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,3.2,µg/m³,47.613,-122.2017,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Walla Walla-12th St,Walla Walla,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,2.7,µg/m³,46.0588,-118.3514,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Montclaire,Charlotte-Gastonia-Concord,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,5.4,µg/m³,35.1514,-80.8669,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mecklenburg County Air Quality""}]"
Oakridge - Willamett,Eugene-Springfield,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,22.2,µg/m³,43.74436,-122.480506,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Lane Regional Air Protection Agency""}]"
Yosemite Village - V,MARIPOSA,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,11,µg/m³,37.7486,-119.5869,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Burlington,Burlington-South Burlington,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,0.9,µg/m³,44.476101,-73.210297,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Vermont Air Quality & Climate Division""}]"
San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,8,µg/m³,37.9604,-122.3571,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Niland - English Roa,El Centro,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,9,µg/m³,33.2136,-115.5444,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Imperial County Air Pollution Control District""}]"
Lancaster-Division,Los Angeles-Long Beach-Santa Ana,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,12.3,µg/m³,34.669589,-118.130689,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mojave Desert AQMD""}]"
Brainerd,Brainerd,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,6,µg/m³,46.3944,-94.1433,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
Lebanon,Lebanon,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,1.2,µg/m³,43.629605,-72.309499,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""New Hampshire Dept. of Environmental Services""}]"
Twisp-Glover St,CHELAN,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,18.4,µg/m³,48.3645,-120.1211,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Ellensburg-Ruby St,Ellensburg,US,2017-02-26T08:00:00.000Z,2017-02-26T00:00:00-08:00,pm25,8,µg/m³,46.9936,-120.545,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
El Dorado,El Dorado,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,3.8,µg/m³,33.215,-92.6689,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Arkansas Department of Environmental Quality""}]"
Amarillo Texas A&M C,Amarillo,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,2.4,µg/m³,35.2006,-101.9083,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Detroit Lakes,BECKER,US,2017-02-26T08:00:00.000Z,2017-02-26T02:00:00-06:00,pm25,12,µg/m³,46.8511,-95.8467,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
MICMAC,AROOSTOOK,US,2017-02-26T08:00:00.000Z,2017-02-26T03:00:00-05:00,pm25,0.6,µg/m³,46.6964,-68.033096,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Aroostook Band of Micmacs""}]"
